GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
8362	9.99e-01	9.26e-01	0.1249	0.0931139	0.0116296	2185.53	H4C12	H4 clustered histone 12
8330	9.99e-01	6.78e-01	0.2036	-0.4157465	-0.0846646	633	H2AC15	H2A clustered histone 15
8368	9.99e-01	9.73e-01	0.2882	-0.0339128	-0.0097733	156.78	H4C13	H4 clustered histone 13
8356	9.99e-01	4.72e-01	0.3764	-0.7194609	-0.2708319	135.64	H3C12	H3 clustered histone 12
102724889	9.99e-01	9.13e-01	0.2012	-0.1093847	-0.0220084	18.16	LOC102724889	
7718	9.99e-01	7.53e-01	0.1938	-0.3151002	-0.0610765	34.71	ZNF165	zinc finger protein 165
221584	9.99e-01	5.53e-01	0.1661	-0.5935962	-0.0985815	20.96	ZSCAN12P1	zinc finger and SCAN domain containing 12 pseudogene 1
7745	9.99e-01	5.84e-01	0.0809	0.54719	0.044256	2096.53	ZKSCAN8	zinc finger with KRAB and SCAN domains 8
651302	9.99e-01	8.13e-01	0.1061	-0.2363256	-0.0250802	41.28	ZKSCAN8P1	ZKSCAN8 pseudogene 1
7746	9.99e-01	4.80e-01	0.253	0.706611	0.1787442	172.91	ZSCAN9	zinc finger and SCAN domain containing 9
84547	9.99e-01	8.10e-01	0.1329	-0.2405162	-0.0319587	80.61	PGBD1	piggyBac transposable element derived 1
105374997	9.99e-01	5.52e-01	0.4233	0.5944008	0.2516174	50.07	LOC105374997	replaced by ID 222696
100189348	9.99e-01	6.94e-01	0.596	0.3932905	0.234406	44.99	TRI-TAT3-1	tRNA-Ile (anticodon TAT) 3-1
114821	9.99e-01	5.26e-01	0.5331	0.6336566	0.3377748	20.94	SCAND3	SCAN domain containing 3
5987	9.99e-01	9.48e-01	0.1132	0.0654781	0.0074112	3450.34	TRIM27	tripartite motif containing 27
100189024	9.99e-01	4.89e-01	0.2759	-0.6925494	-0.1911065	10.95	TRE-CTC1-6	tRNA-Glu (anticodon CTC) 1-6
282890	9.99e-01	8.06e-01	0.222	-0.2454747	-0.0544853	15.73	ZNF311	zinc finger protein 311
7932	9.99e-01	6.73e-01	0.197	-0.4218737	-0.0830901	64.95	OR2H2	olfactory receptor family 2 subfamily H member 2
346171	9.99e-01	6.42e-01	0.5647	0.4644232	0.2622397	68.99	ZFP57	ZFP57 zinc finger protein
285830	9.99e-01	4.64e-01	0.1124	-0.7329436	-0.0823901	532.11	HLA-F-AS1	HLA-F antisense RNA 1
340198	9.99e-01	6.84e-01	0.2735	-0.4075518	-0.1114567	13.86	IFITM4P	interferon induced transmembrane protein 4 pseudogene
54435	9.99e-01	6.69e-01	0.585	0.4272491	0.2499567	488.74	HCG4	HLA complex group 4
352962	9.99e-01	6.85e-01	0.6431	0.4058583	0.2610172	477.17	HLA-V	major histocompatibility complex, class I, V (pseudogene)
352990	9.99e-01	5.63e-01	0.2508	-0.5781064	-0.1450158	24.01	HCP5B	HLA complex P5B
80868	9.99e-01	6.55e-01	0.3005	0.4461569	0.1340734	163.55	HCG4B	HLA complex group 4B
3139	9.99e-01	9.35e-01	0.2993	0.0814285	0.0243697	817.61	HLA-L	major histocompatibility complex, class I, L (pseudogene)
414777	9.99e-01	7.37e-01	0.1486	0.3361602	0.0499367	2280.61	HCG18	HLA complex group 18
56658	9.99e-01	8.95e-01	0.085	-0.1321308	-0.0112276	905.34	TRIM39	tripartite motif containing 39
202658	9.99e-01	8.97e-01	0.0361	-0.1288874	-0.0046478	380.6	TRIM39-RPP21	TRIM39-RPP21 readthrough
79897	9.99e-01	8.19e-01	0.0525	-0.229145	-0.0120401	177.85	RPP21	ribonuclease P/MRP subunit p21
111082993	9.99e-01	5.36e-01	0.1156	0.6191145	0.0715582	38.77	LINC02569	long intergenic non-protein coding RNA 2569
2794	9.99e-01	6.02e-01	0.0949	-0.5211063	-0.0494409	1812.1	GNL1	G protein nucleolar 1 (putative)
5514	9.99e-01	9.07e-01	0.0529	0.1164783	0.0061617	5850.56	PPP1R10	protein phosphatase 1 regulatory subunit 10
11270	9.99e-01	5.94e-01	0.2638	-0.5331984	-0.1406812	520.7	NRM	nurim
9656	9.99e-01	7.94e-01	0.1868	-0.2611608	-0.0487752	1248.75	MDC1	mediator of DNA damage checkpoint 1
106478956	9.99e-01	9.14e-01	0.1873	-0.1075338	-0.0201393	137.62	MDC1-AS1	MDC1 antisense RNA 1
10211	9.99e-01	6.59e-01	0.1337	-0.4408702	-0.0589291	2668.16	FLOT1	flotillin 1
105375013	9.99e-01	6.67e-01	0.1992	0.4301796	0.0857083	11.26	HCG20	HLA complex group 20
54535	9.99e-01	5.92e-01	0.0672	0.5354928	0.0359797	452.8	CCHCR1	coiled-coil alpha-helical rod protein 1
5460	9.99e-01	6.87e-01	0.2204	0.402767	0.0887728	24.2	POU5F1	POU class 5 homeobox 1
112267902	9.99e-01	6.79e-01	0.5052	-0.4139167	-0.2091143	10.64	LOC112267902	uncharacterized LOC112267902
102465537	9.99e-01	6.46e-01	0.1251	0.4589612	0.0574012	323.14	MIR6891	microRNA 6891
100507436	9.99e-01	7.98e-01	0.0834	0.2557005	0.0213142	453.07	MICA	MHC class I polypeptide-related sequence A
10866	9.99e-01	4.97e-01	0.1189	-0.6799411	-0.0808379	4882.28	HCP5	HLA complex P5
352961	9.99e-01	9.76e-01	0.1452	-0.0305992	-0.0044439	344.65	HCG26	HLA complex group 26
4277	9.99e-01	5.77e-01	0.1214	-0.5584298	-0.0678212	938.77	MICB	MHC class I polypeptide-related sequence B
100532737	9.99e-01	7.20e-01	0.0323	-0.3585472	-0.0115712	3978.82	ATP6V1G2-DDX39B	ATP6V1G2-DDX39B readthrough (NMD candidate)
7919	9.99e-01	7.18e-01	0.0327	-0.36096	-0.0118207	3956.05	DDX39B	DExD-box helicase 39B
534	9.99e-01	8.30e-01	0.3085	0.2145313	0.0661765	58.16	ATP6V1G2	ATPase H+ transporting V1 subunit G2
4795	9.99e-01	5.96e-01	0.0576	-0.5301878	-0.0305173	402.69	NFKBIL1	NFKB inhibitor like 1
100287329	9.99e-01	6.66e-01	0.2563	0.4318058	0.1106916	102.45	LOC100287329	uncharacterized LOC100287329
4049	9.99e-01	7.47e-01	0.3294	0.3222033	0.1061375	205.47	LTA	lymphotoxin alpha
4050	9.99e-01	5.55e-01	0.3785	-0.5901454	-0.2233646	5940.23	LTB	lymphotoxin beta
7940	9.99e-01	9.10e-01	0.488	-0.113135	-0.0552116	3083.29	LST1	leukocyte specific transcript 1
199	9.99e-01	8.70e-01	0.4446	0.1636792	0.0727757	2544.43	AIF1	allograft inflammatory factor 1
102466745	9.99e-01	5.05e-01	0.1665	0.6670363	0.1110361	9.51	MIR6832	microRNA 6832
1460	9.99e-01	6.99e-01	0.1052	-0.3868033	-0.0407101	1851.77	CSNK2B	casein kinase 2 beta
58496	9.99e-01	8.27e-01	0.0699	-0.2191058	-0.0153182	340.48	LY6G5B	lymphocyte antigen 6 family member G5B
105375019	9.99e-01	5.30e-01	0.1452	-0.628128	-0.091185	119.14	LOC105375019	uncharacterized LOC105375019
7920	9.99e-01	5.64e-01	0.1329	-0.5769848	-0.0766903	1637.18	ABHD16A	abhydrolase domain containing 16A, phospholipase
80739	9.99e-01	4.72e-01	0.207	-0.7194593	-0.1489399	146.9	MPIG6B	megakaryocyte and platelet inhibitory receptor G6b
23564	9.99e-01	7.60e-01	0.2278	-0.3052486	-0.0695481	519.19	DDAH2	dimethylarginine dimethylaminohydrolase 2
1192	9.99e-01	5.92e-01	0.2459	-0.5353191	-0.1316332	8278.52	CLIC1	chloride intracellular channel 1
105375020	9.99e-01	9.26e-01	0.3596	0.0930752	0.0334704	13.1	LOC105375020	uncharacterized LOC105375020
104413891	9.99e-01	9.26e-01	0.0996	-0.0930336	-0.0092696	17.11	SAPCD1-AS1	SAPCD1 antisense RNA 1
57819	9.99e-01	4.74e-01	0.0776	-0.7155282	-0.055537	408.3	LSM2	LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated
3303	9.99e-01	8.52e-01	0.3004	-0.1866745	-0.0560825	5909.2	HSPA1A	heat shock protein family A (Hsp70) member 1A
3304	9.99e-01	9.18e-01	0.2781	-0.1025923	-0.0285292	4294.49	HSPA1B	heat shock protein family A (Hsp70) member 1B
50854	9.99e-01	7.93e-01	0.0868	-0.2620614	-0.0227446	2549.88	SNHG32	small nucleolar RNA host gene 32
4758	9.99e-01	8.06e-01	0.2299	-0.2460387	-0.0565605	1532.22	NEU1	neuraminidase 1
717	9.99e-01	9.50e-01	0.2715	0.0629703	0.0170985	333.85	C2	complement C2
7936	9.99e-01	7.48e-01	0.0892	-0.3206523	-0.0285946	959.49	NELFE	negative elongation factor complex member E
1797	9.99e-01	5.95e-01	0.0651	-0.5310877	-0.0345792	741.95	DXO	decapping exoribonuclease
8859	9.99e-01	5.32e-01	0.0463	-0.6256269	-0.0289627	526.4	STK19	serine/threonine kinase 19
7146	9.99e-01	7.25e-01	0.1297	0.3519147	0.0456278	27.61	TNXA	tenascin XA (pseudogene)
7148	9.99e-01	8.70e-01	0.2536	0.1633281	0.0414176	321.87	TNXB	tenascin XB
1388	9.99e-01	5.16e-01	0.0974	-0.6502677	-0.063367	4711.26	ATF6B	activating transcription factor 6 beta
80863	9.99e-01	6.26e-01	0.3845	0.4871612	0.1873273	46.19	PRRT1	proline rich transmembrane protein 1
100507547	9.99e-01	8.38e-01	0.2148	0.203986	0.0438122	28.83	LOC100507547	uncharacterized LOC100507547
9374	9.99e-01	6.37e-01	0.2013	0.4715367	0.094898	229.46	PPT2	palmitoyl-protein thioesterase 2
100532746	9.99e-01	5.13e-01	0.1658	0.6537441	0.10838	257.93	PPT2-EGFL8	PPT2-EGFL8 readthrough (NMD candidate)
5089	9.99e-01	8.34e-01	0.0811	-0.209723	-0.0170061	5439.45	PBX2	PBX homeobox 2
4855	9.99e-01	8.10e-01	0.1933	0.2408063	0.0465535	291.33	NOTCH4	notch receptor 4
3122	9.99e-01	7.73e-01	0.5605	-0.2890039	-0.1619844	30815.27	HLA-DRA	major histocompatibility complex, class II, DR alpha
3128	9.99e-01	9.19e-01	0.5143	-0.1012732	-0.0520851	901.52	HLA-DRB6	major histocompatibility complex, class II, DR beta 6 (pseudogene)
3123	9.99e-01	5.06e-01	0.4911	-0.664345	-0.3262437	9371.95	HLA-DRB1	major histocompatibility complex, class II, DR beta 1
3118	9.99e-01	5.97e-01	0.5361	-0.5286587	-0.2834063	504.35	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2
3120	9.99e-01	5.81e-01	0.4999	-0.5522406	-0.2760776	251.58	HLA-DQB2	major histocompatibility complex, class II, DQ beta 2
3112	9.99e-01	5.09e-01	0.1913	0.6605251	0.1263488	144.31	HLA-DOB	major histocompatibility complex, class II, DO beta
3109	9.99e-01	8.90e-01	0.5021	-0.1377263	-0.0691575	4283.58	HLA-DMB	major histocompatibility complex, class II, DM beta
3108	9.99e-01	7.70e-01	0.4376	-0.2928494	-0.1281614	3167.85	HLA-DMA	major histocompatibility complex, class II, DM alpha
3111	9.99e-01	7.77e-01	0.2724	-0.2826417	-0.0770039	784.85	HLA-DOA	major histocompatibility complex, class II, DO alpha
3113	9.99e-01	7.10e-01	0.4274	-0.371531	-0.1588019	11013.77	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1
7923	9.99e-01	6.69e-01	0.2056	-0.4280904	-0.0880105	301.48	HSD17B8	hydroxysteroid 17-beta dehydrogenase 8
6222	9.99e-01	9.23e-01	0.1129	-0.0966205	-0.010906	19927.58	RPS18	ribosomal protein S18
8705	9.99e-01	6.16e-01	0.0547	-0.501669	-0.0274517	702.23	B3GALT4	beta-1,3-galactosyltransferase 4
9277	9.99e-01	9.40e-01	0.0388	0.0753852	0.0029264	1727.2	WDR46	WD repeat domain 46
102466754	9.99e-01	7.60e-01	0.1137	0.3060546	0.0347895	10.33	MIR6873	microRNA 6873
5863	9.99e-01	9.46e-01	0.1049	-0.0678519	-0.0071197	3419.89	RGL2	ral guanine nucleotide dissociation stimulator like 2
5252	9.99e-01	5.64e-01	0.2048	-0.5767903	-0.1181031	3126.94	PHF1	PHD finger protein 1
8831	9.99e-01	9.09e-01	0.2558	0.1143616	0.0292548	2867.17	SYNGAP1	synaptic Ras GTPase activating protein 1
100847012	9.99e-01	9.38e-01	0.2668	0.0781438	0.0208494	61.15	MIR5004	microRNA 5004
578	9.99e-01	8.29e-01	0.1028	0.2163502	0.0222333	1294.14	BAK1	BCL2 antagonist/killer 1
449520	9.99e-01	8.43e-01	0.426	-0.198149	-0.0844034	17.71	GGNBP1	gametogenetin binding protein 1 (pseudogene)
401253	9.99e-01	9.36e-01	0.5075	0.0805003	0.0408514	10.9	LINC00336	long intergenic non-protein coding RNA 336
3710	9.99e-01	9.25e-01	0.3505	-0.0940475	-0.0329675	6465.54	ITPR3	inositol 1,4,5-trisphosphate receptor type 3
84300	9.99e-01	4.63e-01	0.0834	0.7334972	0.0611816	248.46	UQCC2	ubiquinol-cytochrome c reductase complex assembly factor 2
100500873	9.99e-01	4.96e-01	0.217	0.6802796	0.14759	29.41	MIR3934	microRNA 3934
100529239	9.99e-01	5.60e-01	0.0689	-0.5826458	-0.0401555	10133.03	RPS10-NUDT3	RPS10-NUDT3 readthrough
6204	9.99e-01	7.02e-01	0.0901	-0.3823293	-0.0344388	9091.61	RPS10	ribosomal protein S10
105375028	9.99e-01	6.43e-01	0.1244	-0.4629971	-0.0575915	13.28	LOC105375028	uncharacterized LOC105375028
54887	9.99e-01	8.04e-01	0.102	0.2475375	0.0252474	1546.7	BLTP3A	bridge-like lipid transfer protein family member 3A
23294	9.99e-01	4.66e-01	0.1591	0.7282772	0.1158592	1922.39	ANKS1A	ankyrin repeat and sterile alpha motif domain containing 1A
112267955	9.99e-01	9.48e-01	0.1855	0.0654496	0.0121439	12.43	LOC112267955	uncharacterized LOC112267955
7629	9.99e-01	8.92e-01	0.0847	-0.1355411	-0.011483	1568.19	ZNF76	zinc finger protein 76
50619	9.99e-01	8.56e-01	0.046	-0.1815621	-0.0083604	5712.19	DEF6	DEF6 guanine nucleotide exchange factor
5467	9.99e-01	4.88e-01	0.0566	-0.6932554	-0.0392653	2127.62	PPARD	peroxisome proliferator activated receptor delta
4736	9.99e-01	4.90e-01	0.0974	-0.6905429	-0.0672687	19537.45	RPL10A	ribosomal protein L10a
112267956	9.99e-01	6.76e-01	0.2306	0.4181783	0.0964159	390.72	LOC112267956	
285847	9.99e-01	9.65e-01	0.2795	0.0440581	0.0123153	152.69	LOC285847	uncharacterized LOC285847
221481	9.99e-01	9.28e-01	0.2522	-0.090365	-0.0227897	119.6	ARMC12	armadillo repeat containing 12
116369	9.99e-01	7.07e-01	0.4159	0.3755116	0.1561764	32.85	SLC26A8	solute carrier family 26 member 8
1432	9.99e-01	5.43e-01	0.1674	0.609013	0.1019518	6532.71	MAPK14	mitogen-activated protein kinase 14
102723648	9.99e-01	9.36e-01	0.2339	0.0803821	0.0188037	63.92	BRPF3-AS1	BRPF3 antisense RNA 1
285848	9.99e-01	6.71e-01	0.4682	-0.4251441	-0.1990561	128.12	PNPLA1	patatin like phospholipase domain containing 1
222659	9.99e-01	8.00e-01	0.1952	0.2527794	0.0493511	15.15	PXT1	peroxisomal testis enriched protein 1
222658	9.99e-01	4.92e-01	0.1529	-0.6875558	-0.1051177	5241.56	KCTD20	potassium channel tetramerization domain containing 20
11329	9.99e-01	7.39e-01	0.0458	0.3335933	0.0152621	9988.88	STK38	serine/threonine kinase 38
401258	9.99e-01	8.61e-01	0.6444	0.1747886	0.1126349	834.21	RAB44	RAB44, member RAS oncogene family
51645	9.99e-01	6.29e-01	0.102	0.4836967	0.049361	261.94	PPIL1	peptidylprolyl isomerase like 1
23787	9.99e-01	8.83e-01	0.0715	-0.1477651	-0.0105696	4955.65	MTCH1	mitochondrial carrier 1
221472	9.99e-01	8.22e-01	0.582	0.2247978	0.1308231	6195.63	FGD2	FYVE, RhoGEF and PH domain containing 2
221468	9.99e-01	9.81e-01	0.0806	0.0236473	0.0019068	64.75	TMEM217	transmembrane protein 217
105375040	9.99e-01	7.43e-01	0.1949	0.3284059	0.064016	11.19	LOC105375040	uncharacterized LOC105375040
9025	9.99e-01	6.37e-01	0.0688	-0.4712576	-0.0324215	384.43	RNF8	ring finger protein 8
23070	9.99e-01	5.24e-01	0.0383	-0.6365939	-0.0243812	3043.48	CMTR1	cap methyltransferase 1
154467	9.99e-01	4.88e-01	0.171	-0.6939678	-0.1186947	258.1	CCDC167	coiled-coil domain containing 167
100505530	9.99e-01	8.18e-01	0.5393	0.2302868	0.1241961	251.71	LINC02520	long intergenic non-protein coding RNA 2520
266727	9.99e-01	6.58e-01	0.5384	-0.4427444	-0.2383739	707.7	MDGA1	MAM domain containing glycosylphosphatidylinositol anchor 1
23500	9.99e-01	6.42e-01	0.4164	0.4643746	0.1933563	13.73	DAAM2	dishevelled associated activator of morphogenesis 2
4337	9.99e-01	6.03e-01	0.3404	0.5196207	0.1768561	43.17	MOCS1	molybdenum cofactor synthesis 1
57497	9.99e-01	5.36e-01	0.5809	-0.6187262	-0.3594052	70.76	LRFN2	leucine rich repeat and fibronectin type III domain containing 2
222643	9.99e-01	9.83e-01	0.1424	-0.0214121	-0.0030498	235.17	UNC5CL	unc-5 family C-terminal like
222642	9.99e-01	7.56e-01	0.1328	-0.3102911	-0.0412192	95.09	TSPO2	translocator protein 2
221442	9.99e-01	6.28e-01	0.1182	0.4850925	0.0573282	490.52	ADCY10P1	ADCY10 pseudogene 1
105375056	9.99e-01	8.37e-01	0.181	-0.2054732	-0.0371822	28.86	LOC105375056	uncharacterized LOC105375056
54209	9.99e-01	8.50e-01	0.3051	-0.1892598	-0.0577502	11.85	TREM2	triggering receptor expressed on myeloid cells 2
79865	9.99e-01	8.22e-01	0.2048	0.2252106	0.0461292	251.49	TREML2	triggering receptor expressed on myeloid cells like 2
54210	9.99e-01	9.72e-01	0.6342	-0.0347598	-0.022044	2866.78	TREM1	triggering receptor expressed on myeloid cells 1
101060264	9.99e-01	7.60e-01	0.2651	0.3057556	0.0810576	17.64	FOXP4-AS1	FOXP4 antisense RNA 1
7942	9.99e-01	9.21e-01	0.3057	-0.0986999	-0.0301692	1916.08	TFEB	transcription factor EB
113218489	9.99e-01	9.91e-01	0.2162	-0.0113064	-0.0024441	13.38	MIR10398	microRNA 10398
10817	9.99e-01	5.74e-01	0.0844	-0.561981	-0.0474085	293.17	FRS3	fibroblast growth factor receptor substrate 3
100188893	9.99e-01	8.34e-01	0.1204	-0.2097891	-0.0252626	1625.18	TOMM6	translocase of outer mitochondrial membrane 6
9477	9.99e-01	9.09e-01	0.1633	0.1144237	0.0186838	489.23	MED20	mediator complex subunit 20
705	9.99e-01	5.85e-01	0.1159	0.5463959	0.0633385	704	BYSL	bystin like
896	9.99e-01	6.65e-01	0.0665	-0.4323628	-0.0287306	9664.15	CCND3	cyclin D3
129685	9.99e-01	9.98e-01	0.0547	0.0031297	0.0001711	2645.71	TAF8	TATA-box binding protein associated factor 8
55809	9.99e-01	4.99e-01	0.0718	-0.6766866	-0.0485853	4206.37	TRERF1	transcriptional regulating factor 1
107986596	9.99e-01	6.65e-01	0.1455	0.4332146	0.0630307	55.01	LOC107986596	uncharacterized LOC107986596
23304	9.99e-01	9.89e-01	0.0873	0.0134162	0.0011707	6453.23	UBR2	ubiquitin protein ligase E3 component n-recognin 2
6903	9.99e-01	6.90e-01	0.103	0.3989389	0.0411038	1726.23	TBCC	tubulin folding cofactor C
285855	9.99e-01	5.72e-01	0.0618	-0.5653819	-0.0349312	3135.22	RPL7L1	ribosomal protein L7 like 1
10695	9.99e-01	7.55e-01	0.2472	-0.3115852	-0.077018	3864.94	CNPY3	canopy FGF signaling regulator 3
107080644	9.99e-01	6.52e-01	0.2485	-0.4503569	-0.1118979	1070.15	CNPY3-GNMT	CNPY3-GNMT readthrough
5190	9.99e-01	6.56e-01	0.0923	-0.4455202	-0.0410996	1906.82	PEX6	peroxisomal biogenesis factor 6
51069	9.99e-01	9.22e-01	0.0492	-0.0976348	-0.0048024	510.95	MRPL2	mitochondrial ribosomal protein L2
89953	9.99e-01	7.71e-01	0.0439	-0.2914506	-0.0128037	478.26	KLC4	kinesin light chain 4
23113	9.99e-01	5.33e-01	0.0594	0.6231404	0.0370436	4303.48	CUL9	cullin 9
10591	9.99e-01	6.79e-01	0.0832	0.4140036	0.0344416	255.65	DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1
89845	9.99e-01	7.98e-01	0.0384	0.2564189	0.0098565	3140.63	ABCC10	ATP binding cassette subfamily C member 10
221424	9.99e-01	8.57e-01	0.1436	0.1798416	0.0258167	39.18	LRRC73	leucine rich repeat containing 73
5429	9.99e-01	7.12e-01	0.0714	0.3686753	0.0263105	1608.37	POLH	DNA polymerase eta
54676	9.99e-01	7.68e-01	0.1109	-0.2951883	-0.03274	2452.46	GTPBP2	GTP binding protein 2
55168	9.99e-01	8.20e-01	0.0467	0.2279292	0.0106436	327.19	MRPS18A	mitochondrial ribosomal protein S18A
7422	9.99e-01	8.95e-01	0.6061	-0.1317251	-0.0798393	827.55	VEGFA	vascular endothelial growth factor A
55362	9.99e-01	8.50e-01	0.0979	-0.1893958	-0.0185489	886.4	TMEM63B	transmembrane protein 63B
107986599	9.99e-01	8.74e-01	0.0804	0.1587493	0.0127556	122.83	LOC107986599	uncharacterized LOC107986599
2030	9.99e-01	6.40e-01	0.3653	-0.467384	-0.1707523	379.72	SLC29A1	solute carrier family 29 member 1 (Augustine blood group)
4794	9.99e-01	4.97e-01	0.3211	-0.6799117	-0.2183201	1154.84	NFKBIE	NFKB inhibitor epsilon
57505	9.99e-01	9.63e-01	0.0703	0.0459842	0.0032341	1347.04	AARS2	alanyl-tRNA synthetase 2, mitochondrial
988	9.99e-01	9.13e-01	0.0832	-0.1097307	-0.0091303	2040.56	CDC5L	cell division cycle 5 like
101929770	9.99e-01	8.82e-01	0.3158	0.1488261	0.0469969	52.64	LOC101929770	uncharacterized LOC101929770
107986600	9.99e-01	9.21e-01	0.3563	0.0995156	0.0354569	90.78	LOC107986600	
105375077	9.99e-01	7.34e-01	0.2262	-0.3395066	-0.0767821	117.32	RUNX2-AS1	RUNX2 antisense RNA 1
53405	9.99e-01	6.63e-01	0.4977	-0.4359888	-0.2170076	314.28	CLIC5	chloride intracellular channel 5
22875	9.99e-01	9.37e-01	0.2894	-0.0794976	-0.0230041	780.92	ENPP4	ectonucleotide pyrophosphatase/phosphodiesterase 4
59084	9.99e-01	8.62e-01	0.523	-0.1732941	-0.0906359	121.1	ENPP5	ectonucleotide pyrophosphatase/phosphodiesterase family member 5
10231	9.99e-01	9.38e-01	0.6095	0.0775747	0.0472855	38.02	RCAN2	regulator of calcineurin 2
9481	9.99e-01	5.17e-01	0.2093	0.6479832	0.135646	14.53	SLC25A27	solute carrier family 25 member 27
221400	9.99e-01	9.06e-01	0.5414	0.1176876	0.0637123	97.57	TDRD6	tudor domain containing 6
7941	9.99e-01	8.15e-01	0.6554	-0.2339259	-0.1533082	766.78	PLA2G7	phospholipase A2 group VII
27242	9.99e-01	6.44e-01	0.5304	-0.4624761	-0.2452874	38.91	TNFRSF21	TNF receptor superfamily member 21
23607	9.99e-01	7.73e-01	0.0879	-0.2879311	-0.025315	1583.96	CD2AP	CD2 associated protein
4594	9.99e-01	6.65e-01	0.0667	0.432605	0.0288382	692.74	MMUT	methylmalonyl-CoA mutase
401264	9.99e-01	8.67e-01	0.2218	-0.1680333	-0.0372757	97.01	TRAM2-AS1	TRAM2 antisense RNA 1 (head to head)
28978	9.99e-01	8.90e-01	0.4164	-0.1383389	-0.0576106	99.46	TMEM14A	transmembrane protein 14A
2941	9.99e-01	7.66e-01	0.247	0.297029	0.0733545	16.65	GSTA4	glutathione S-transferase alpha 4
125050	9.99e-01	7.22e-01	0.0992	0.3557804	0.0352887	326550.91	RN7SK	RNA component of 7SK nuclear ribonucleoprotein
26268	9.99e-01	8.25e-01	0.0851	-0.2214748	-0.0188365	2365.5	FBXO9	F-box protein 9
8521	9.99e-01	8.18e-01	0.1567	-0.2296824	-0.0359861	115.04	GCM1	glial cells missing transcription factor 1
100847075	9.99e-01	7.40e-01	0.1921	-0.3315602	-0.0636995	15.46	MIR5685	microRNA 5685
647190	9.99e-01	5.82e-01	0.1493	0.55039	0.0821614	415.38	RPS16P5	ribosomal protein S16 pseudogene 5
107986604	9.99e-01	5.99e-01	0.1504	0.5261634	0.079125	89.4	LOC107986604	
401265	9.99e-01	8.65e-01	0.4053	0.1696014	0.0687395	10.09	KLHL31	kelch like family member 31
667	9.99e-01	8.49e-01	0.406	0.1898364	0.0770759	1084.3	DST	dystonin
26036	9.99e-01	6.81e-01	0.0224	0.4116054	0.0092306	4213.62	ZNF451	zinc finger protein 451
101927211	9.99e-01	9.31e-01	0.1151	0.0862794	0.0099297	50.37	ZNF451-AS1	ZNF451 regulatory antisense RNA 1
9532	9.99e-01	9.47e-01	0.247	0.0659443	0.0162874	326.07	BAG2	BAG cochaperone 2
51715	9.99e-01	6.41e-01	0.1454	-0.4659954	-0.0677657	93.9	RAB23	RAB23, member RAS oncogene family
375513	9.99e-01	6.48e-01	0.1499	0.4562396	0.0684023	321.93	GUSBP4	GUSB pseudogene 4
51557	9.99e-01	6.54e-01	0.2581	0.4486022	0.1157721	17.95	LGSN	lengsin, lens protein with glutamine synthetase domain
23469	9.99e-01	9.23e-01	0.0284	0.0964114	0.0027342	8498.33	PHF3	PHD finger protein 3
346007	9.99e-01	6.31e-01	0.086	0.4809576	0.0413829	230.14	EYS	eyes shut homolog
57579	9.99e-01	7.39e-01	0.1931	0.3335843	0.0644028	906.6	FAM135A	family with sequence similarity 135 member A
79627	9.99e-01	6.56e-01	0.4199	-0.4456918	-0.1871638	11275.3	OGFRL1	opioid growth factor receptor like 1
112267960	9.99e-01	7.97e-01	0.4815	0.2570642	0.1237759	17.07	KCNQ5-DT	KCNQ5 divergent transcript
56479	9.99e-01	7.39e-01	0.4413	0.3325723	0.1467719	281.36	KCNQ5	potassium voltage-gated channel subfamily Q member 5
100507381	9.99e-01	5.44e-01	0.4711	0.6070746	0.286021	28.7	KCNQ5-IT1	KCNQ5 intronic transcript 1
107984120	9.99e-01	6.40e-01	0.4667	0.4671006	0.2179943	140.34	LOC107984120	
105377855	9.99e-01	5.77e-01	0.4999	0.5577112	0.2788079	13.36	LOC105377855	uncharacterized LOC105377855
100873997	9.99e-01	5.45e-01	0.4852	0.6047332	0.2934269	14.93	KCNQ5-AS1	KCNQ5 antisense RNA 1
80759	9.99e-01	9.70e-01	0.4057	0.0374076	0.0151764	53.29	KHDC1	KH domain containing 1
112267961	9.99e-01	9.35e-01	0.4716	0.0817496	0.0385494	17.42	LOC112267961	
115004	9.99e-01	9.22e-01	0.1968	0.098197	0.0193244	1196.97	CGAS	cyclic GMP-AMP synthase
26503	9.99e-01	8.45e-01	0.1103	0.1955822	0.0215718	705.08	SLC17A5	solute carrier family 17 member 5
135228	9.99e-01	7.38e-01	0.2567	0.3347087	0.0859275	106.73	CD109	CD109 molecule
1347	9.99e-01	5.28e-01	0.0775	-0.6314105	-0.0489114	1171.28	COX7A2	cytochrome c oxidase subunit 7A2
26054	9.99e-01	8.86e-01	0.0482	-0.1433639	-0.0069072	4598.29	SENP6	SUMO specific peptidase 6
4646	9.99e-01	7.80e-01	0.4956	-0.2799539	-0.1387431	341.79	MYO6	myosin VI
107986613	9.99e-01	5.56e-01	0.4345	0.5890196	0.2559151	9.33	LOC107986613	uncharacterized LOC107986613
134728	9.99e-01	5.85e-01	0.2237	0.5460199	0.1221486	160.3	IRAK1BP1	interleukin 1 receptor associated kinase 1 binding protein 1
