GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
105375846	2.57e-02	1.05e-02	0.2242	-2.558421	-0.573572	16.2	LOC105375846	uncharacterized LOC105375846
55892	2.58e-02	1.05e-02	0.1422	-2.5579283	-0.3637901	1352.11	MYNN	myoneurin
7016	2.58e-02	1.05e-02	0.1108	2.5575509	0.2832651	137.28	TESK1	testis associated actin remodelling kinase 1
6613	2.58e-02	1.05e-02	0.0883	-2.5575029	-0.2257656	3219.36	SUMO2	small ubiquitin like modifier 2
107984504	2.58e-02	1.05e-02	0.1632	-2.5573711	-0.417485	15.96	CPNE8-AS1	CPNE8 antisense RNA 1
105378948	2.58e-02	1.05e-02	0.1836	2.5572897	0.4696061	34.23	LOC105378948	uncharacterized LOC105378948
51768	2.58e-02	1.06e-02	0.0583	-2.5571398	-0.1489991	1458.09	TM7SF3	transmembrane 7 superfamily member 3
23131	2.58e-02	1.06e-02	0.0798	2.5569297	0.2040704	2308.93	GPATCH8	G-patch domain containing 8
10038	2.58e-02	1.06e-02	0.2423	-2.5566549	-0.6195804	269645.03	PARP2	poly(ADP-ribose) polymerase 2
5096	2.59e-02	1.06e-02	0.0881	2.5564359	0.2251724	509.68	PCCB	propionyl-CoA carboxylase subunit beta
85495	2.59e-02	1.06e-02	0.2426	-2.5564829	-0.6202149	269427.02	RPPH1	ribonuclease P RNA component H1
255783	2.59e-02	1.06e-02	0.1469	-2.5564663	-0.3755447	74.57	INAFM1	InaF motif containing 1
55209	2.59e-02	1.06e-02	0.1179	-2.5561443	-0.3012968	3182.48	SETD5	SET domain containing 5
677765	2.59e-02	1.06e-02	0.1587	-2.5562701	-0.4056002	43.61	SCARNA18	small Cajal body-specific RNA 18
10947	2.59e-02	1.06e-02	0.118	2.5560902	0.3014926	664.99	AP3M2	adaptor related protein complex 3 subunit mu 2
388564	2.59e-02	1.06e-02	0.1749	2.5561682	0.4469685	25.13	TMEM238	transmembrane protein 238
60493	2.59e-02	1.06e-02	0.0585	-2.5561137	-0.1494366	1165.79	FASTKD5	FAST kinase domains 5
9825	2.59e-02	1.06e-02	0.1285	-2.556233	-0.3285738	171.73	SPATA2	spermatogenesis associated 2
109616967	2.59e-02	1.06e-02	0.2405	-2.5558641	-0.6147339	9.46	SNORA40B	small nucleolar RNA, H/ACA box 40B
28960	2.59e-02	1.06e-02	0.1278	-2.5558511	-0.3265314	1097.45	DCPS	decapping enzyme, scavenger
387254	2.59e-02	1.06e-02	0.1017	2.5558206	0.259933	491.82	SLC7A5P2	solute carrier family 7 member 5 pseudogene 2
107987294	2.59e-02	1.06e-02	0.3829	-2.5557926	-0.9785229	303.95	LOC107987294	
100128239	2.59e-02	1.06e-02	0.2143	2.5556851	0.5476852	18.76	LINC02731	long intergenic non-protein coding RNA 2731
102723708	2.59e-02	1.06e-02	0.2883	2.5554132	0.7366454	20.81	LOC102723708	uncharacterized LOC102723708
104502416	2.59e-02	1.06e-02	0.1248	2.5549721	0.3188608	95.95	FOXP1-AS1	FOXP1 antisense RNA 1
2889	2.59e-02	1.06e-02	0.1313	2.5549201	0.3353838	1589.53	RAPGEF1	Rap guanine nucleotide exchange factor 1
112268130	2.59e-02	1.06e-02	0.1785	-2.5548844	-0.4561342	99.86	LOC112268130	uncharacterized LOC112268130
619563	2.59e-02	1.06e-02	0.3262	-2.5547946	-0.8334039	277.57	SNORA7A	small nucleolar RNA, H/ACA box 7A
2800	2.59e-02	1.06e-02	0.1358	-2.5547593	-0.3470329	844.69	GOLGA1	golgin A1
107985588	2.59e-02	1.06e-02	0.1737	2.5547457	0.4438169	18.42	LOC107985588	uncharacterized LOC107985588
107986571	2.59e-02	1.06e-02	0.1954	-2.5546755	-0.4992684	35.55	LOC107986571	uncharacterized LOC107986571
421	2.60e-02	1.06e-02	0.1437	2.554198	0.366941	117.12	ARVCF	ARVCF delta catenin family member
9469	2.60e-02	1.06e-02	0.4327	-2.5540015	-1.1051043	11.48	CHST3	carbohydrate sulfotransferase 3
257106	2.60e-02	1.07e-02	0.0972	-2.5539203	-0.2481272	13820.46	ARHGAP30	Rho GTPase activating protein 30
100507489	2.60e-02	1.07e-02	0.2296	-2.5533596	-0.5863608	11.07	LINC01277	long intergenic non-protein coding RNA 1277
145553	2.60e-02	1.07e-02	0.0885	-2.5531694	-0.2259049	115.65	MDP1	magnesium dependent phosphatase 1
6448	2.60e-02	1.07e-02	0.1983	-2.5530642	-0.5061547	377.4	SGSH	N-sulfoglucosamine sulfohydrolase
283596	2.61e-02	1.07e-02	0.2647	-2.5527762	-0.675829	3458.05	SNHG10	small nucleolar RNA host gene 10
10867	2.61e-02	1.07e-02	0.3134	-2.5525199	-0.8000193	240.09	TSPAN9	tetraspanin 9
84135	2.61e-02	1.07e-02	0.1104	2.5520868	0.2818386	475.43	UTP15	UTP15 small subunit processome component
64215	2.61e-02	1.07e-02	0.1258	-2.5520265	-0.3209589	991.93	DNAJC1	DnaJ heat shock protein family (Hsp40) member C1
27252	2.61e-02	1.07e-02	0.0716	2.5518044	0.1827648	886.09	KLHL20	kelch like family member 20
79745	2.61e-02	1.07e-02	0.1003	2.5515673	0.255819	2152.6	CLIP4	CAP-Gly domain containing linker protein family member 4
10609	2.61e-02	1.07e-02	0.1696	2.5515077	0.4326481	45.7	P3H4	prolyl 3-hydroxylase family member 4 (inactive)
6159	2.61e-02	1.07e-02	0.1289	2.551367	0.3288677	6159.98	RPL29	ribosomal protein L29
107986175	2.62e-02	1.07e-02	0.2787	2.5511118	0.7108684	7.84	LOC107986175	
134187	2.62e-02	1.08e-02	0.2211	-2.550619	-0.5638359	755.36	POU5F2	POU domain class 5, transcription factor 2
100532736	2.62e-02	1.08e-02	0.0973	2.5503894	0.2480916	59.09	MICOS10-NBL1	MICOS10-NBL1 readthrough
101929567	2.62e-02	1.08e-02	0.2187	-2.5497821	-0.5576407	102.31	LINC01814	long intergenic non-protein coding RNA 1814
340485	2.63e-02	1.08e-02	0.199	-2.5495818	-0.5074267	263.15	ACER2	alkaline ceramidase 2
83959	2.63e-02	1.08e-02	0.3335	-2.5495046	-0.8503203	25.93	SLC4A11	solute carrier family 4 member 11
55100	2.63e-02	1.08e-02	0.0962	2.5491656	0.2451134	810.76	WDR70	WD repeat domain 70
100874207	2.63e-02	1.08e-02	0.175	-2.5491067	-0.4460104	15.32	ST3GAL6-AS1	ST3GAL6 antisense RNA 1
100129973	2.63e-02	1.08e-02	0.1503	2.5490133	0.3830052	37.98	CERNA1	competing endogenous lncRNA 1 for miR-4707-5p and miR-4767
100189385	2.63e-02	1.08e-02	0.2474	-2.5489682	-0.6305396	23.49	TRE-CTC1-3	tRNA-Glu (anticodon CTC) 1-3
285016	2.63e-02	1.08e-02	0.1425	2.5486527	0.3630747	92.31	ALKAL2	ALK and LTK ligand 2
5264	2.63e-02	1.08e-02	0.1297	2.5485583	0.3306162	110.77	PHYH	phytanoyl-CoA 2-hydroxylase
89910	2.63e-02	1.08e-02	0.0891	-2.5482998	-0.2271304	1879.4	UBE3B	ubiquitin protein ligase E3B
64398	2.63e-02	1.08e-02	0.0826	-2.5482439	-0.2104316	820.37	PALS1	protein associated with LIN7 1, MAGUK p55 family member
3382	2.63e-02	1.08e-02	0.1914	-2.5481246	-0.4878179	159.74	ICA1	islet cell autoantigen 1
10152	2.63e-02	1.08e-02	0.1041	2.5480571	0.2652149	608.38	ABI2	abl interactor 2
101929412	2.63e-02	1.08e-02	0.275	-2.5480254	-0.700604	68.05	LINC02212	long intergenic non-protein coding RNA 2212
164091	2.64e-02	1.08e-02	0.1674	2.5477418	0.4266116	161.41	PAQR7	progestin and adipoQ receptor family member 7
100422961	2.64e-02	1.09e-02	0.1533	-2.5474101	-0.3906385	60.76	MIR4315-2	microRNA 4315-2
112267973	2.64e-02	1.09e-02	0.2071	2.5473161	0.527587	431.42	LOC112267973	replaced by ID 387357
1937	2.64e-02	1.09e-02	0.1759	2.5473043	0.4480421	18823.12	EEF1G	eukaryotic translation elongation factor 1 gamma
6586	2.64e-02	1.09e-02	0.3875	-2.5463994	-0.9866188	19.06	SLIT3	slit guidance ligand 3
84549	2.65e-02	1.09e-02	0.0924	2.5461854	0.2353626	670.66	MAK16	MAK16 homolog
150726	2.65e-02	1.09e-02	0.1328	2.5460642	0.3381729	200.71	FBXO41	F-box protein 41
100126352	2.65e-02	1.09e-02	0.2028	-2.5458367	-0.5163415	14.44	MIR941-3	microRNA 941-3
4576	2.65e-02	1.09e-02	0.2869	-2.5458619	-0.7303201	55.06	TRNT	tRNA-Thr
105372903	2.65e-02	1.09e-02	0.1257	-2.5448447	-0.3198003	121.92	LOC105372903	uncharacterized LOC105372903
100532726	2.66e-02	1.09e-02	0.108	-2.5447782	-0.2748677	403.98	NDUFC2-KCTD14	NDUFC2-KCTD14 readthrough
387646	2.66e-02	1.09e-02	0.1931	2.5447113	0.491421	62.6	LRRC37A6P	leucine rich repeat containing 37 member A6, pseudogene
1429	2.66e-02	1.09e-02	0.1773	2.5446642	0.4510576	301.29	CRYZ	crystallin zeta
100170841	2.66e-02	1.09e-02	0.249	-2.5446099	-0.6337118	17.45	EPOP	elongin BC and polycomb repressive complex 2 associated protein
375759	2.66e-02	1.10e-02	0.2967	-2.5440898	-0.7547786	10.4	C9orf50	chromosome 9 open reading frame 50
51274	2.66e-02	1.10e-02	0.095	-2.5438747	-0.2417082	7482.79	KLF3	KLF transcription factor 3
6915	2.66e-02	1.10e-02	0.2687	-2.5438715	-0.6835476	71.76	TBXA2R	thromboxane A2 receptor
151484	2.66e-02	1.10e-02	0.2424	2.5438321	0.6165088	8.82	GCSIR	GPR55 cis regulatory suppressor of immune response RNA
10342	2.66e-02	1.10e-02	0.0828	-2.543494	-0.2106092	1146.95	TFG	trafficking from ER to golgi regulator
102465978	2.66e-02	1.10e-02	0.1487	2.5432216	0.3781589	11.14	MIR6850	microRNA 6850
102723381	2.67e-02	1.10e-02	0.1752	2.5427701	0.4454901	36.04	LOC102723381	uncharacterized LOC102723381
2041	2.67e-02	1.10e-02	0.1114	2.5424227	0.2833106	270.79	EPHA1	EPH receptor A1
101928576	2.67e-02	1.10e-02	0.1961	2.5424574	0.498596	20.46	LOC101928576	uncharacterized LOC101928576
5682	2.67e-02	1.10e-02	0.079	-2.5420593	-0.2007338	2333.17	PSMA1	proteasome 20S subunit alpha 1
1769	2.68e-02	1.10e-02	0.2101	2.5415078	0.5339088	71.27	DNAH8	dynein axonemal heavy chain 8
101805488	2.68e-02	1.10e-02	0.2811	2.5415119	0.7145079	31.07	CCAT2	colon cancer associated transcript 2
100507062	2.68e-02	1.10e-02	0.1159	-2.5413493	-0.2946553	1559.12	PSMD6-AS2	PSMD6 antisense RNA 2
79833	2.68e-02	1.11e-02	0.1386	2.5408084	0.3520338	183.46	GEMIN6	gem nuclear organelle associated protein 6
100505854	2.68e-02	1.11e-02	0.09	-2.5405636	-0.2286123	555.1	APTR	Alu-mediated CDKN1A/p21 transcriptional regulator
304	2.68e-02	1.11e-02	0.1343	-2.5405591	-0.3412972	305.05	ANXA2P2	annexin A2 pseudogene 2
51421	2.68e-02	1.11e-02	0.3757	-2.5403859	-0.9545133	11.94	AMOTL2	angiomotin like 2
101928658	2.68e-02	1.11e-02	0.2365	2.5402572	0.6008006	29.11	LOC101928658	uncharacterized LOC101928658
375790	2.69e-02	1.11e-02	0.2707	-2.5395649	-0.6875549	141.73	AGRN	agrin
92104	2.69e-02	1.11e-02	0.1708	2.5394723	0.4336691	118.81	TTC30A	tetratricopeptide repeat domain 30A
8698	2.69e-02	1.11e-02	0.1583	-2.5390984	-0.4018482	3746.38	S1PR4	sphingosine-1-phosphate receptor 4
84105	2.69e-02	1.11e-02	0.0947	2.5388898	0.2403796	118.68	PCBD2	pterin-4 alpha-carbinolamine dehydratase 2
440345	2.69e-02	1.11e-02	0.1639	2.5386028	0.4161719	529.27	NPIPB4	nuclear pore complex interacting protein family member B4
107984669	2.70e-02	1.12e-02	0.1497	-2.5377736	-0.3798761	386.8	LOC107984669	
23484	2.71e-02	1.12e-02	0.0828	2.5370398	0.2099898	3046.18	LEPROTL1	leptin receptor overlapping transcript like 1
100616183	2.71e-02	1.12e-02	0.164	-2.5368026	-0.4160557	52.04	MIR4513	microRNA 4513
105375879	2.71e-02	1.12e-02	0.4657	-2.5360858	-1.1809597	15.5	LOC105375879	uncharacterized LOC105375879
101929099	2.72e-02	1.12e-02	0.182	2.5355845	0.4615973	46.28	CD101-AS1	CD101 antisense RNA 1
805	2.72e-02	1.12e-02	0.1431	-2.5352461	-0.3627111	9517.87	CALM2	calmodulin 2
105372483	2.72e-02	1.12e-02	0.2381	2.5352297	0.6037197	8.01	ZNF497-AS1	ZNF497 antisense RNA 1
54762	2.72e-02	1.12e-02	0.2669	2.5350414	0.6766202	296.64	GRAMD1C	GRAM domain containing 1C
28939	2.72e-02	1.13e-02	0.4334	2.5346609	1.0985928	64.54	IGKV1-13	immunoglobulin kappa variable 1-13
143570	2.72e-02	1.13e-02	0.1001	-2.5345249	-0.2535999	2758.31	XRRA1	X-ray radiation resistance associated 1
387914	2.73e-02	1.13e-02	0.267	2.5342721	0.676601	12.68	SHISA2	shisa family member 2
100129250	2.73e-02	1.13e-02	0.1022	-2.534231	-0.2588823	287.64	SMIM27	small integral membrane protein 27
3313	2.73e-02	1.13e-02	0.103	2.5340041	0.260886	3242.35	HSPA9	heat shock protein family A (Hsp70) member 9
6548	2.73e-02	1.13e-02	0.2057	-2.5332845	-0.520979	189.82	SLC9A1	solute carrier family 9 member A1
6506	2.73e-02	1.13e-02	0.2953	-2.5331591	-0.7481124	13.61	SLC1A2	solute carrier family 1 member 2
100124533	2.74e-02	1.13e-02	0.198	2.5327607	0.5013838	7.51	SCARNA27	small Cajal body-specific RNA 27
91107	2.74e-02	1.13e-02	0.1687	2.5326673	0.4273572	65.9	TRIM47	tripartite motif containing 47
55239	2.74e-02	1.13e-02	0.0864	2.5323242	0.2187333	473.6	OGFOD1	2-oxoglutarate and iron dependent oxygenase domain containing 1
3212	2.74e-02	1.13e-02	0.1624	2.53227	0.4112405	100.03	HOXB2	homeobox B2
102723406	2.74e-02	1.13e-02	0.3485	-2.532019	-0.8823337	19.88	LOC102723406	uncharacterized LOC102723406
151648	2.74e-02	1.14e-02	0.0866	-2.5314566	-0.2192899	226.55	SGO1	shugoshin 1
125061	2.75e-02	1.14e-02	0.1357	2.5312534	0.3433695	97.71	AFMID	arylformamidase
101154753	2.75e-02	1.14e-02	0.2388	-2.5311469	-0.60445	136.96	PANDAR	promoter of CDKN1A antisense DNA damage activated RNA
105371254	2.75e-02	1.14e-02	0.1568	2.530479	0.3967188	70.57	LOC105371254	uncharacterized LOC105371254
348761	2.75e-02	1.14e-02	0.3026	2.5303867	0.7657411	9.46	SPATA3-AS1	SPATA3 antisense RNA 1 (head to head)
51154	2.75e-02	1.14e-02	0.1259	2.5299458	0.3183954	413.42	MRTO4	MRT4 homolog, ribosome maturation factor
56987	2.75e-02	1.14e-02	0.0874	-2.5299764	-0.2210706	5081.93	BBX	BBX high mobility group box domain containing
342977	2.75e-02	1.14e-02	0.2845	-2.5299295	-0.719856	10.09	NANOS3	nanos C2HC-type zinc finger 3
388512	2.75e-02	1.14e-02	0.1555	2.5299179	0.3933778	352.32	CLEC17A	C-type lectin domain containing 17A
109616999	2.75e-02	1.14e-02	0.2659	-2.5297717	-0.6725819	66.01	SNORA80D	small nucleolar RNA, H/ACA box 80D
114609	2.75e-02	1.14e-02	0.1414	-2.52982	-0.357827	184.03	TIRAP	TIR domain containing adaptor protein
6601	2.75e-02	1.14e-02	0.0856	2.5297925	0.216466	1078.18	SMARCC2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2
1593	2.76e-02	1.14e-02	0.2343	-2.5295178	-0.5925497	1352.59	CYP27A1	cytochrome P450 family 27 subfamily A member 1
55037	2.76e-02	1.14e-02	0.0976	2.5293872	0.2468456	2223.42	PTCD3	pentatricopeptide repeat domain 3
345193	2.76e-02	1.14e-02	0.1746	2.5293854	0.4416505	13.67	LRIT3	leucine rich repeat, Ig-like and transmembrane domains 3
144715	2.76e-02	1.14e-02	0.0923	-2.5292328	-0.2333467	488.04	RAD9B	RAD9 checkpoint clamp component B
8521	2.76e-02	1.14e-02	0.133	-2.5291351	-0.336476	291.8	GCM1	glial cells missing transcription factor 1
105375981	2.76e-02	1.14e-02	0.1402	2.529078	0.3544733	95.13	LOC105375981	
101927400	2.76e-02	1.14e-02	0.1892	-2.528829	-0.4783617	66.44	LINC02966	long intergenic non-protein coding RNA 2966
107984006	2.76e-02	1.15e-02	0.3542	-2.5286549	-0.8955557	28.61	LOC107984006	uncharacterized LOC107984006
642938	2.76e-02	1.15e-02	0.2274	-2.5281882	-0.5748061	31.52	INSYN2A	inhibitory synaptic factor 2A
107984237	2.77e-02	1.15e-02	0.2366	2.527534	0.5980962	9.98	LINC02625	long intergenic non-protein coding RNA 2625
83758	2.77e-02	1.15e-02	0.2291	-2.5272	-0.5790269	82.92	RBP5	retinol binding protein 5
150165	2.77e-02	1.15e-02	0.4054	-2.5268511	-1.0244396	103.51	XKR3	XK related 3
105371021	2.78e-02	1.15e-02	0.2481	-2.5265567	-0.6269458	11.5	LOC105371021	uncharacterized LOC105371021
54780	2.78e-02	1.15e-02	0.0902	2.5264961	0.2278648	741.4	NSMCE4A	NSE4 homolog A, SMC5-SMC6 complex component
79568	2.78e-02	1.15e-02	0.1009	-2.5264305	-0.2549115	183.92	MAIP1	matrix AAA peptidase interacting protein 1
64147	2.78e-02	1.16e-02	0.0709	-2.5254736	-0.179035	78.36	KIF9	kinesin family member 9
3098	2.78e-02	1.16e-02	0.2387	-2.5254653	-0.6027139	3066.73	HK1	hexokinase 1
6482	2.79e-02	1.16e-02	0.1006	2.5249212	0.2540277	3501.13	ST3GAL1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1
100506392	2.79e-02	1.16e-02	0.1176	2.5248125	0.2968272	68.35	SLC16A1-AS1	SLC16A1 antisense RNA 1
101929863	2.79e-02	1.16e-02	0.3055	-2.5247531	-0.7712668	11.21	LOC101929863	uncharacterized LOC101929863
102723989	2.79e-02	1.16e-02	0.2747	-2.5243078	-0.6935486	13.38	FRMD3-AS1	FRMD3 antisense RNA 1
100505530	2.80e-02	1.16e-02	0.3429	2.5234749	0.8651826	73.4	LINC02520	long intergenic non-protein coding RNA 2520
8553	2.80e-02	1.16e-02	0.1204	2.5232109	0.3037805	818.09	BHLHE40	basic helix-loop-helix family member e40
131474	2.80e-02	1.16e-02	0.0916	2.523244	0.2310317	203.98	CHCHD4	coiled-coil-helix-coiled-coil-helix domain containing 4
107987228	2.80e-02	1.16e-02	0.3379	-2.5233181	-0.8526432	35.81	LOC107987228	uncharacterized LOC107987228
51693	2.80e-02	1.16e-02	0.0795	2.5232563	0.2007243	352.18	TRAPPC2L	trafficking protein particle complex subunit 2L
26610	2.80e-02	1.16e-02	0.1047	2.5229154	0.2640934	685.2	ELP4	elongator acetyltransferase complex subunit 4
101929760	2.80e-02	1.16e-02	0.1656	2.5228286	0.4176945	28.99	PIK3IP1-DT	PIK3IP1 divergent transcript
28570	2.80e-02	1.17e-02	0.2646	2.5225315	0.6673895	7.86	TRBV17	T cell receptor beta variable 17 (non-functional)
404665	2.80e-02	1.17e-02	0.1068	2.5223375	0.2693867	58.51	CACTIN-AS1	CACTIN antisense RNA 1
100132406	2.80e-02	1.17e-02	0.1216	-2.5221525	-0.3066046	3510.71	NBPF10	NBPF member 10
101929707	2.80e-02	1.17e-02	0.3226	-2.5221402	-0.8137418	234.03	LOC101929707	uncharacterized LOC101929707
29065	2.81e-02	1.17e-02	0.2467	-2.5215559	-0.6219737	258.29	ASAP1-IT1	ASAP1 intronic transcript 1
414328	2.81e-02	1.17e-02	0.1526	-2.5214639	-0.3848915	720.61	IDNK	IDNK gluconokinase
441081	2.81e-02	1.17e-02	0.2362	-2.5213506	-0.5954196	587.97	LOC441081	POM121 membrane glycoprotein (rat) pseudogene
205717	2.81e-02	1.17e-02	0.1006	-2.5211122	-0.253674	2973.56	USF3	upstream transcription factor family member 3
10469	2.81e-02	1.17e-02	0.0851	2.52087	0.214617	319.71	TIMM44	translocase of inner mitochondrial membrane 44
375484	2.81e-02	1.17e-02	0.092	2.5207873	0.2318046	310	SIMC1	SUMO interacting motifs containing 1
4117	2.81e-02	1.17e-02	0.2358	-2.5205813	-0.5942488	785.29	MAK	male germ cell associated kinase
51090	2.82e-02	1.17e-02	0.1444	2.5205397	0.3640448	28.13	PLLP	plasmolipin
55304	2.82e-02	1.17e-02	0.2589	2.5201888	0.6523651	23.49	SPTLC3	serine palmitoyltransferase long chain base subunit 3
29851	2.82e-02	1.17e-02	0.1902	2.51993	0.4793791	715.73	ICOS	inducible T cell costimulator
100847046	2.82e-02	1.18e-02	0.1897	-2.5195419	-0.4779372	10.19	MIR5010	microRNA 5010
339804	2.82e-02	1.18e-02	0.123	2.5194301	0.3098495	67.74	C2orf74	chromosome 2 open reading frame 74
8831	2.83e-02	1.18e-02	0.1439	2.5188943	0.3623506	125.39	SYNGAP1	synaptic Ras GTPase activating protein 1
23291	2.83e-02	1.18e-02	0.05	-2.5187529	-0.1260223	2834.81	FBXW11	F-box and WD repeat domain containing 11
106635547	2.83e-02	1.18e-02	0.2305	2.5188082	0.5805842	14.11	SNORD129	small nucleolar RNA, C/D box 129
100500888	2.83e-02	1.18e-02	0.158	2.5187559	0.3979542	21.53	MIR3940	microRNA 3940
5365	2.83e-02	1.18e-02	0.3568	-2.5186936	-0.8985605	41.6	PLXNB3	plexin B3
10632	2.83e-02	1.18e-02	0.174	-2.5186543	-0.4381603	1367.56	ATP5MG	ATP synthase membrane subunit g
23145	2.83e-02	1.18e-02	0.2794	-2.5185286	-0.7036549	106.57	SSPOP	SCO-spondin, pseudogene
9811	2.84e-02	1.18e-02	0.1652	-2.5173228	-0.4159472	126.58	CTIF	cap binding complex dependent translation initiation factor
387921	2.84e-02	1.18e-02	0.1118	-2.5171191	-0.28146	896.31	NHLRC3	NHL repeat containing 3
105374407	2.84e-02	1.18e-02	0.1557	-2.5169205	-0.3918725	575.34	LOC105374407	
100288486	2.84e-02	1.18e-02	0.148	2.5169504	0.3723887	47.32	DDX11L9	DEAD/H-box helicase 11 like 9 (pseudogene)
3093	2.85e-02	1.19e-02	0.0901	-2.5161095	-0.2266788	1942.74	UBE2K	ubiquitin conjugating enzyme E2 K
55086	2.85e-02	1.19e-02	0.1702	2.515864	0.4281445	172.74	RADX	RPA1 related single stranded DNA binding protein, X-linked
105374164	2.86e-02	1.19e-02	0.2553	2.5148387	0.6421035	25.12	LOC105374164	uncharacterized LOC105374164
54861	2.86e-02	1.19e-02	0.0855	-2.514741	-0.2149835	9021.84	SNRK	SNF related kinase
101928150	2.86e-02	1.19e-02	0.191	2.5140389	0.4802922	130.8	LINC02648	long intergenic non-protein coding RNA 2648
84894	2.86e-02	1.19e-02	0.4082	-2.5140876	-1.0261427	19.4	LINGO1	leucine rich repeat and Ig domain containing 1
107987245	2.86e-02	1.19e-02	0.1684	-2.514046	-0.4234486	1948.51	LOC107987245	uncharacterized LOC107987245
22861	2.86e-02	1.19e-02	0.1741	2.5139407	0.4375894	2588.24	NLRP1	NLR family pyrin domain containing 1
100189122	2.86e-02	1.19e-02	0.3904	-2.5137465	-0.9814276	38.47	TRK-TTT3-1	tRNA-Lys (anticodon TTT) 3-1
28430	2.86e-02	1.19e-02	0.2766	2.5137248	0.6952584	13.89	IGHV3-37	immunoglobulin heavy variable 3-37 (pseudogene)
254427	2.86e-02	1.19e-02	0.2282	-2.5136756	-0.573564	50.71	PROSER2	proline and serine rich 2
23327	2.87e-02	1.20e-02	0.245	-2.5123919	-0.6154331	418.79	NEDD4L	NEDD4 like E3 ubiquitin protein ligase
147525	2.87e-02	1.20e-02	0.1443	2.5123287	0.3625654	46.03	LINC00526	long intergenic non-protein coding RNA 526
101928095	2.87e-02	1.20e-02	0.2493	-2.512064	-0.626243	14.25	LOC101928095	uncharacterized LOC101928095
2305	2.88e-02	1.20e-02	0.1173	2.5119411	0.2946472	97.43	FOXM1	forkhead box M1
102725121	2.88e-02	1.20e-02	0.1592	2.5115873	0.3997989	56.14	DDX11L17	DEAD/H-box helicase 11 like 17 (pseudogene)
90850	2.88e-02	1.20e-02	0.0833	2.5115338	0.2091435	239.37	ZNF598	zinc finger protein 598, E3 ubiquitin ligase
107985138	2.88e-02	1.20e-02	0.2873	2.5114548	0.7214727	14.57	LOC107985138	uncharacterized LOC107985138
50805	2.88e-02	1.20e-02	0.375	-2.5108096	-0.9414477	14.82	IRX4	iroquois homeobox 4
1237	2.88e-02	1.21e-02	0.2453	2.5105234	0.6157221	39.4	CCR8	C-C motif chemokine receptor 8
134145	2.88e-02	1.21e-02	0.075	-2.5105648	-0.1882998	409.03	ATPSCKMT	ATP synthase c subunit lysine N-methyltransferase
8938	2.88e-02	1.21e-02	0.1462	2.5104974	0.3669805	296.5	BAIAP3	BAI1 associated protein 3
7252	2.89e-02	1.21e-02	0.2645	-2.5101136	-0.6638158	33.18	TSHB	thyroid stimulating hormone subunit beta
2677	2.89e-02	1.21e-02	0.0759	-2.509734	-0.1905048	670.06	GGCX	gamma-glutamyl carboxylase
9437	2.89e-02	1.21e-02	0.205	-2.5096608	-0.5144813	309.91	NCR1	natural cytotoxicity triggering receptor 1
91749	2.89e-02	1.21e-02	0.0717	2.5095428	0.1799011	862.21	MFSD4B	major facilitator superfamily domain containing 4B
128272	2.89e-02	1.21e-02	0.1616	2.5093905	0.4055457	62.48	ARHGEF19	Rho guanine nucleotide exchange factor 19
101927131	2.90e-02	1.21e-02	0.2605	-2.5088164	-0.6535439	73.77	LOC101927131	uncharacterized LOC101927131
100996485	2.90e-02	1.21e-02	0.1159	-2.5079506	-0.2907789	1186.46	PITX1-AS1	PITX1 antisense RNA 1
8438	2.90e-02	1.22e-02	0.1152	2.5077375	0.2888645	88.44	RAD54L	RAD54 like
7473	2.91e-02	1.22e-02	0.1377	-2.5074373	-0.3452479	34.89	WNT3	Wnt family member 3
6223	2.91e-02	1.22e-02	0.1377	2.5072777	0.3452598	7684.02	RPS19	ribosomal protein S19
81555	2.91e-02	1.22e-02	0.0955	-2.5072234	-0.2395127	1622.66	YIPF5	Yip1 domain family member 5
4241	2.91e-02	1.22e-02	0.1914	-2.5065884	-0.4798122	40.33	MELTF	melanotransferrin
677842	2.91e-02	1.22e-02	0.3536	-2.5064966	-0.8862723	128.63	SNORA50C	small nucleolar RNA, H/ACA box 50C
27430	2.92e-02	1.22e-02	0.1117	-2.5057762	-0.2798712	5832.24	MAT2B	methionine adenosyltransferase 2B
728194	2.92e-02	1.22e-02	0.1707	-2.5053681	-0.4276735	25.4	RSPH10B2	radial spoke head 10 homolog B2
100288562	2.92e-02	1.22e-02	0.3918	-2.5051539	-0.981509	27.15	LOC100288562	
6678	2.92e-02	1.22e-02	0.3417	-2.5050817	-0.8559663	2320.76	SPARC	secreted protein acidic and cysteine rich
283248	2.93e-02	1.23e-02	0.214	-2.5042806	-0.5359162	29.49	RCOR2	REST corepressor 2
727896	2.93e-02	1.23e-02	0.0947	-2.5042686	-0.2372015	586.46	CHORDC1P4	CHORDC1 pseudogene 4
101928466	2.93e-02	1.23e-02	0.1642	-2.5042158	-0.4112412	31.11	LOC101928466	uncharacterized LOC101928466
101930091	2.93e-02	1.23e-02	0.2227	2.5041824	0.5577413	16.85	LOC101930091	uncharacterized LOC101930091
23288	2.93e-02	1.23e-02	0.1111	-2.5040634	-0.2781325	621.26	IQCE	IQ motif containing E
